,Date,Bonds_10year,BON_Returns_Rolling_Std
4689,1998-10-02,-0.5576208178438624,1.067853453223743
4690,1998-10-05,-3.060747663551411,1.123969114641606
4691,1998-10-06,1.7112557242709103,1.1634814840499952
4692,1998-10-07,4.0995260663507125,1.3273912936859316
4693,1998-10-08,3.4828135670384786,1.431605420127194
4694,1998-10-09,4.971403431588217,1.6189427062153416
4695,1998-10-13,-1.0058675607711676,1.6215046775170863
4696,1998-10-14,-3.5563082133785007,1.6842962683267313
4697,1998-10-15,0.08779631255486643,1.6853904096095342
4698,1998-10-16,-3.1359649122806976,1.731012988307135
4699,1998-10-19,0.4301562146253213,1.732777939653175
4700,1998-10-20,1.8935978358881835,1.7612368839834467
4701,1998-10-21,0.6858407079646245,1.7654433106831182
4702,1998-10-22,0.6811689738518867,1.7703362796670403
4703,1998-10-23,1.7677869925796674,1.7912571263267556
4704,1998-10-26,0.7505897490885705,1.7919765103948464
4705,1998-10-27,-2.3201362281822013,1.814391670895768
4706,1998-10-28,-0.26149487905863245,1.8135854854495452
4707,1998-10-29,-1.5293860607384802,1.8198706675001273
4708,1998-10-30,2.1300199689372024,1.8521458220046696
4709,1998-11-02,3.063219639365622,1.9114109737318092
4710,1998-11-03,-0.0843170320404596,1.9075772807799851
4711,1998-11-04,2.932489451476772,1.957891671038763
4712,1998-11-05,-1.2502562000409891,1.9610702420943074
4713,1998-11-06,2.158572021585714,1.9845640222121845
4714,1998-11-09,-1.1377488825680682,1.976564112595596
4715,1998-11-10,-0.9864364981504335,1.9802288621297097
4716,1998-11-12,-0.996264009962644,1.9806965893099726
4717,1998-11-13,0.7547169811320753,1.9841587204371995
4718,1998-11-16,0.6658343736995365,1.9830941816475363
4719,1998-11-17,0.2480363786688589,1.978021322818797
4720,1998-11-18,-0.16494845360824906,1.9773822597866961
4721,1998-11-19,0.08261049153244215,1.9750123023389214
4722,1998-11-20,-0.7428807263722748,1.9595227586201431
4723,1998-11-23,0.4158004158004269,1.8750925516266723
4724,1998-11-24,0.2484472049689268,1.8581037152904485
4725,1998-11-25,-0.4130524576621109,1.8579426987788732
4726,1998-11-27,-0.41476565740358173,1.8570170858048636
4727,1998-11-30,-1.5826738858808698,1.8691190518069303
4728,1998-12-01,-1.4176893779094368,1.8642061673807007
4729,1998-12-02,-1.9532088430993853,1.86556380635167
4730,1998-12-03,-0.08756567425568518,1.864706969679668
4731,1998-12-04,0.9421560035056896,1.8618644598514766
4732,1998-12-07,1.5411330583894098,1.8674537721081337
4733,1998-12-08,-1.7742625053441707,1.878213126817862
4734,1998-12-09,-1.0228509249183837,1.8814667050407323
4735,1998-12-10,-0.5936675461741481,1.8830338247378349
4736,1998-12-11,1.813758018137568,1.8991417116008895
4737,1998-12-14,-0.5865739734955522,1.8369252911031122
4738,1998-12-15,0.9396853146853124,1.8048585134850088
4739,1998-12-16,-1.039185970989398,1.8100285495937118
4740,1998-12-17,-0.24064756070881765,1.7509888062375814
4741,1998-12-18,0.24122807017543654,1.7374535084233427
4742,1998-12-21,1.2032378035440994,1.6500080297318827
