,Date,XAU_USD,GOL_Returns_Rolling_Std
405,1981-07-20,-0.6024096385542133,1.5447923349236314
406,1981-07-21,-1.5757575757575748,1.5403011164551745
407,1981-07-22,1.3546798029556717,1.5579706901066859
408,1981-07-23,-0.9113001215066864,1.5493750544367038
409,1981-07-24,-0.06131207847945853,1.5204486542856968
410,1981-07-27,0.3067484662576669,1.5223462748654175
411,1981-07-28,-1.7737003058103995,1.535649283634844
412,1981-07-29,0.6724782067247803,1.542453272171694
413,1981-07-30,-0.4824344383968282,1.5396908253543533
414,1981-07-31,0.9322560596643824,1.54963822560272
415,1981-08-03,-3.325123152709364,1.6071260745187932
416,1981-08-04,-0.31847133757961776,1.601104416396753
417,1981-08-05,0.2939297124600504,1.602665881379006
418,1981-08-06,0.21661569826707527,1.5471742026338644
419,1981-08-07,1.0171646535282797,1.5586760396575774
420,1981-08-10,-0.8810572687224627,1.5506446383649155
421,1981-08-11,1.841269841269844,1.5665269752885074
422,1981-08-12,4.1147132169576,1.6856751411645186
423,1981-08-13,-2.45508982035928,1.6777172977201422
424,1981-08-14,1.411909146715784,1.6932369050589553
425,1981-08-17,6.900726392251809,1.9207484272439634
426,1981-08-18,-4.869762174405434,2.00174844911621
427,1981-08-19,2.7380952380952284,2.0367994400478757
428,1981-08-20,-0.5793742757821518,2.037760334611852
429,1981-08-21,0.11655011655011815,2.021426982553264
430,1981-08-24,-1.74621653084982,2.033596317162995
431,1981-08-25,-2.9028436018957327,2.050581965867057
432,1981-08-26,1.0372178157413092,2.057935655494138
433,1981-08-27,-0.5434782608695676,2.0577432096473114
434,1981-08-28,3.217972070431085,2.113654835586163
435,1981-08-31,0.4705882352941115,2.1110453151323685
436,1981-09-01,-1.2880562060889944,2.111015907561893
437,1981-09-02,2.0166073546856507,2.1304428541781855
438,1981-09-03,1.5116279069767424,2.0904896220781968
439,1981-09-04,0.6872852233676952,2.0879527906833717
440,1981-09-07,0.0,2.0423696199944583
441,1981-09-08,-0.11376564277588708,2.0399814829523866
442,1981-09-09,-0.5125284738040969,2.0365212824793337
443,1981-09-10,3.3772180881511233,2.0703076721887834
444,1981-09-11,-0.7198228128460715,2.0741692169551693
445,1981-09-14,0.6692693809258188,2.0361857959394536
446,1981-09-15,1.0526315789473717,2.0393917009379297
447,1981-09-16,-1.5350877192982448,2.034478326467287
448,1981-09-17,2.2271714922049046,2.036212400352206
449,1981-09-18,-2.6143790849673216,2.0495001889644016
450,1981-09-21,3.6912751677852236,2.103755628985874
451,1981-09-22,-0.3236245954692518,2.064956530679516
452,1981-09-23,-1.1904761904761862,2.050867159333181
453,1981-09-24,-2.2453450164293565,2.0722081123661833
454,1981-09-25,0.9523809523809491,2.0708420442603046
455,1981-09-28,-6.437291897891227,2.270873232101974
456,1981-09-29,2.4317912218268183,2.282351175902661
457,1981-09-30,-0.6948465547191639,2.278649572706142
458,1981-10-01,1.865889212827998,2.287138422551472
459,1981-10-02,-0.400686891814539,2.2883214084917674
460,1981-10-05,1.436781609195403,2.2954064842778967
461,1981-10-06,0.3966005665722472,2.278183758130613
462,1981-10-07,0.5643340857787837,2.2777990075753762
463,1981-10-08,-0.5050505050505083,2.277943624383378
464,1981-10-09,2.3124647490129657,2.2950524496369886
465,1981-10-12,0.0,2.2368595119635515
466,1981-10-13,-2.260198456449836,2.2647430711810292
467,1981-10-14,0.2256063169768785,2.264752042055118
468,1981-10-15,0.5402363534046106,2.2650481185542746
469,1981-10-16,-0.6492779581327657,2.2662417756960287
470,1981-10-19,-1.588732394366199,2.275619840479582
471,1981-10-20,0.13739409205404396,2.2637659348955603
472,1981-10-21,-1.8980105190944507,2.2105663047160995
473,1981-10-22,1.1072261072261114,2.1845014951105384
474,1981-10-23,-0.2881844380403509,2.1776723223181746
475,1981-10-26,-1.5028901734104094,1.956355575523304
476,1981-10-27,0.3286384976525669,1.8291180144478654
477,1981-10-28,0.7955077211043493,1.7911235987453034
478,1981-10-29,-1.4623955431754876,1.8014033689332107
479,1981-10-30,0.5889281507656108,1.8032918845354222
480,1981-11-02,0.7025761124121788,1.7879650546320425
481,1981-11-03,-0.4069767441860495,1.7378868899787097
482,1981-11-04,0.7005253940455258,1.7348439192986098
483,1981-11-05,-0.6376811594202891,1.7356041660159829
484,1981-11-06,-0.05834305717619115,1.6761072777506538
485,1981-11-09,0.3502626970227629,1.6755468064706238
486,1981-11-10,-2.617801047120416,1.7070975448041867
487,1981-11-11,-1.5531660692950977,1.695652598644072
488,1981-11-12,-0.12135922330097634,1.6801985778997628
489,1981-11-13,0.2430133657351119,1.6771009157141132
490,1981-11-16,-2.0000000000000018,1.6980750845913772
491,1981-11-17,-1.3605442176870763,1.7066228376745627
492,1981-11-18,1.2539184952978122,1.717797999897301
493,1981-11-19,-0.6811145510835948,1.6423209241842738
494,1981-11-20,0.12468827930174342,1.6414556018972475
495,1981-11-23,-1.1830635118306398,1.6421851839897947
496,1981-11-24,0.6301197227473132,1.6364553735087808
497,1981-11-25,2.5673137132122825,1.67324964450979
498,1981-11-26,0.0,1.6373891103745621
499,1981-11-27,0.0,1.6005224953983332
500,1981-11-30,1.2210012210012169,1.514979106238978
501,1981-12-01,-2.8950542822677954,1.5617758135743671
502,1981-12-02,1.0559006211180222,1.5668597094948102
503,1981-12-03,2.3970497848801564,1.581767989957575
504,1981-12-04,2.280912364945986,1.6111288358192224
505,1981-12-07,-2.171361502347413,1.3623720249262001
506,1981-12-08,-0.3599280143971151,1.3165443863714106
507,1981-12-09,-1.2040939193257103,1.3234334729882826
508,1981-12-10,-1.1578305911029818,1.301625709915474
509,1981-12-11,1.0480887792848392,1.3117912841150539
510,1981-12-14,1.8913971934106264,1.3242551049085205
511,1981-12-15,-1.017964071856292,1.3284894900660207
512,1981-12-16,0.846944948578332,1.332101404977968
513,1981-12-17,-0.11997600479903835,1.330969776769588
514,1981-12-18,-0.1201201201201152,1.2839851446862158
515,1981-12-21,-1.2627781118460637,1.2930490681326108
516,1981-12-22,-2.655298416565155,1.307084416431554
517,1981-12-23,0.2002002002001957,1.3069210178550634
518,1981-12-24,0.0,1.3029097482506575
519,1981-12-25,0.0,1.3016777333663918
520,1981-12-28,-1.098901098901095,1.2928030687662373
521,1981-12-29,-0.2525252525252486,1.291980475599935
522,1981-12-30,0.6329113924050667,1.2733441730537043
523,1981-12-31,0.8805031446540879,1.269192850179294
524,1982-01-01,0.0,1.2692021407618175
525,1982-01-04,-1.4962593516209433,1.2690575098052428
526,1982-01-05,2.1518987341772045,1.3084714127808161
527,1982-01-06,-0.49566294919455295,1.3030338111641198
528,1982-01-07,-1.2453300124533049,1.2988673166691274
529,1982-01-08,0.9457755359394636,1.3038584122892627
530,1982-01-11,-2.9981261711430336,1.3599838026355757
531,1982-01-12,0.19317450096587585,1.3607227589280981
532,1982-01-13,-2.31362467866324,1.3872903858888066
533,1982-01-14,-1.3815789473684226,1.3955709489140065
534,1982-01-15,1.200800533689117,1.410530090220068
535,1982-01-18,-1.4502307185234042,1.4182984570097703
536,1982-01-19,0.4013377926421313,1.3800096548175909
537,1982-01-20,-0.9993337774816812,1.3711915692538144
538,1982-01-21,1.211305518169592,1.385578573203623
539,1982-01-22,0.3324468085106336,1.3861813334413748
540,1982-01-25,-1.3916500994035739,1.3723837411286104
541,1982-01-26,1.2096774193548487,1.3745131852480788
542,1982-01-27,1.3944223107569709,1.3774894987617876
543,1982-01-28,0.4584151931892544,1.3771506848627804
544,1982-01-29,0.9126466753585304,1.384030734859886
545,1982-02-01,-1.9379844961240345,1.400505991777271
546,1982-02-02,-0.09222661396575127,1.396760060147657
547,1982-02-03,-0.3033100356059526,1.343117565612442
548,1982-02-04,1.5211640211640232,1.3636804316125657
549,1982-02-05,0.13029315960912946,1.3640401551246317
550,1982-02-08,-1.1711125569290879,1.3580528799487732
551,1982-02-09,-0.3291639236339683,1.3000609817817115
552,1982-02-10,0.964332892998665,1.2984419967763634
553,1982-02-11,-0.5626063064241738,1.248002720066856
554,1982-02-12,-0.6578947368421018,1.1981568627120747
555,1982-02-15,0.0,1.1654215820568292
556,1982-02-16,-0.5960264900662261,1.1665978941592694
557,1982-02-17,-0.3331112591605567,1.157701749980347
558,1982-02-18,-1.2700534759358284,1.1597466016219407
559,1982-02-19,0.0,1.1464832843574684
560,1982-02-22,-1.354096140826,1.1170716113644328
561,1982-02-23,-0.8922443376801592,1.1154857107215952
562,1982-02-24,0.484764542936289,1.1092839951027822
563,1982-02-25,1.019986216402469,1.1240698657086559
564,1982-02-26,-1.0506208213944546,1.1295934330266095
565,1982-03-01,-0.3723110865968105,1.1205555223246242
566,1982-03-02,0.0,1.0657742340071545
567,1982-03-03,-2.076124567474047,1.0966752013484031
568,1982-03-04,-2.049469964664308,1.1253883883252835
569,1982-03-05,-1.183261183261186,1.1317494159123853
570,1982-03-08,-3.4754672897196253,1.2127300588443255
571,1982-03-09,-0.3782148260211837,1.2126463009227613
572,1982-03-10,1.1389521640091216,1.2231365144484363
573,1982-03-11,-0.3753753753753752,1.2102608155592915
574,1982-03-12,-2.5621703089675933,1.247879732108768
575,1982-03-15,-3.480278422273786,1.3125877973932176
576,1982-03-16,4.0064102564102635,1.410510314695113
577,1982-03-17,-2.6194144838212585,1.4442528552358953
578,1982-03-18,1.265822784810133,1.46022692668061
579,1982-03-19,-1.3281250000000022,1.4522962375284714
580,1982-03-22,1.5993665874901142,1.4339244722466353
581,1982-03-24,3.4133416458852928,1.5289407328946436
582,1982-03-25,-1.2057272042200418,1.5071305953832652
583,1982-03-26,-1.6781083142639153,1.5121118245338734
584,1982-03-29,-1.1636927851047307,1.5014665980545556
585,1982-03-30,1.80533751962324,1.522667285259905
586,1982-03-31,-1.2428681572860367,1.5255720956499816
587,1982-04-01,2.117294360127397,1.5599185562398983
588,1982-04-02,0.2293577981651307,1.5473671553361157
589,1982-04-05,2.9748283752860427,1.6118818321002544
590,1982-04-06,2.3703703703703782,1.643086227410491
591,1982-04-07,2.460202604920414,1.6732056570678628
592,1982-04-08,-0.7062146892655385,1.6610015354229501
593,1982-04-09,0.0,1.658830070754429
594,1982-04-12,0.5689900426742556,1.6549997574190591
595,1982-04-13,0.0,1.635265840067876
596,1982-04-14,3.7482319660537384,1.7247623117063737
597,1982-04-15,-0.9543285616905206,1.7291502089625415
598,1982-04-16,-0.13764624913971124,1.713943144286925
599,1982-04-19,-1.585113714679531,1.7264003644415906
600,1982-04-20,-3.9215686274509776,1.8023208951603538
601,1982-04-21,1.0932944606413921,1.8112431990030875
602,1982-04-22,-0.5046863734679219,1.8045514048261695
603,1982-04-23,2.1014492753623104,1.8323919186487791
604,1982-04-26,1.3484740951029028,1.8426501094176573
605,1982-04-27,-1.4705882352941124,1.8528113575004352
606,1982-04-28,0.7818052594172009,1.8558974850431285
607,1982-04-29,-1.6220028208744686,1.8681566816690691
608,1982-04-30,3.584229390680993,1.9323423621475937
609,1982-05-03,-4.359861591695502,2.0272072381672084
610,1982-05-04,-1.085383502170767,2.024203129121511
611,1982-05-05,-0.9802487198244392,2.024937651973393
612,1982-05-06,-1.1524822695035408,2.0283728417580846
613,1982-05-07,0.07473841554559435,2.021717082822623
614,1982-05-10,-1.7176997759522084,2.029893656587379
615,1982-05-11,0.9878419452887588,2.036287221046708
616,1982-05-12,-0.22573363431150906,2.036205081816118
617,1982-05-13,-0.15082956259426794,2.017180508174652
618,1982-05-14,0.6797583081570968,2.0005662799936603
619,1982-05-17,1.5753938484621255,2.006939191511413
620,1982-05-18,-0.1477104874446078,1.9436184629809832
621,1982-05-19,1.183431952662728,1.9489175081669885
622,1982-05-20,0.14619883040936088,1.9431093077711201
623,1982-05-21,-1.1678832116788331,1.9500758964996454
624,1982-05-24,-2.8064992614475592,1.9570715387694584
625,1982-05-25,-0.3343465045592797,1.8905667389931513
626,1982-05-26,0.7166819152180537,1.807880740631527
627,1982-05-27,-1.816805450416348,1.7871289219920943
628,1982-05-28,0.30840400925211675,1.779135425090551
629,1982-05-31,0.0,1.768049619922419
630,1982-06-01,-1.9984627209838624,1.7779138474342355
631,1982-06-02,-0.07843137254901489,1.7084299071937046
632,1982-06-03,0.5808477237048804,1.7028049482577976
633,1982-06-04,-0.4994537224910278,1.68763466451035
634,1982-06-07,2.0392156862745203,1.7035789031958601
635,1982-06-08,1.0760953112989968,1.6913762519056068
636,1982-06-09,-0.8365019011406849,1.686046122425498
637,1982-06-10,0.23006134969325576,1.65973504409189
638,1982-06-11,-0.4590665646518777,1.660750169654907
639,1982-06-14,-1.3835511145272816,1.615079760252481
640,1982-06-15,-1.7926734216679674,1.59286333403507
641,1982-06-16,0.6349206349206327,1.551685734931425
642,1982-06-17,-2.5236593059936863,1.584517594867986
643,1982-06-18,-0.08090614886731018,1.5843035235492215
644,1982-06-21,-3.886639676113357,1.6609426289547378
645,1982-06-22,2.4431339511373107,1.706339286842895
646,1982-06-23,0.0,1.6047563091903585
647,1982-06-24,2.0559210526315708,1.6381954186798133
648,1982-06-25,-1.5310233682514052,1.6471747320317063
649,1982-06-28,-0.5728314238952592,1.6376209313513483
650,1982-06-29,1.728395061728394,1.5770919459706043
651,1982-06-30,2.7508090614886798,1.6215464183085762
652,1982-07-01,-2.2992125984252043,1.6488888613128103
653,1982-07-02,0.8059316569954955,1.6219602896165575
654,1982-07-06,-0.543652062679878,1.6064999080298576
655,1982-07-07,-1.3826366559485548,1.6051980863151516
656,1982-07-08,2.2171503097489387,1.6367532697160907
657,1982-07-09,4.784688995215314,1.7710115436540337
658,1982-07-12,4.414003044140036,1.809744037400722
659,1982-07-13,2.7696793002915494,1.7460093270513461
660,1982-07-14,0.05673758865247791,1.738239587453389
661,1982-07-15,-0.7088176920895917,1.7352890788860207
662,1982-07-16,-0.913763563677894,1.7321453193662564
663,1982-07-19,0.14409221902016436,1.7321622312136313
664,1982-07-20,0.0575539568345329,1.7124469009098855
665,1982-07-21,5.406960023008334,1.8651257596494142
666,1982-07-22,-3.683492496589358,1.94416514070797
667,1982-07-23,2.8895184135977248,1.9819302160816117
668,1982-07-26,-3.0286343612334843,2.0325409475679486
669,1982-07-27,-0.28392958546280544,2.0225557603045736
670,1982-07-28,-1.1958997722095632,2.0305244967840883
671,1982-07-29,-1.2968299711815567,2.0331285744128467
672,1982-07-30,0.11678832116788218,2.0330964664109286
673,1982-08-02,2.4496937882764858,2.054132406646646
674,1982-08-03,-0.5977796754910392,2.0138202919980936
675,1982-08-04,-0.8591065292096189,2.017701017813014
676,1982-08-05,0.08665511265164573,2.015919143072954
677,1982-08-06,-0.5194805194805197,1.9988126305144651
678,1982-08-09,-2.523933855526539,2.033823056037849
679,1982-08-10,0.6547619047619024,2.0353708088434925
680,1982-08-11,-1.389710230632757,2.0243637137958963
681,1982-08-12,0.3598200899550097,2.024478016083651
682,1982-08-13,0.9859575739468164,2.027172125077527
683,1982-08-16,1.0946745562130156,2.0296479033838675
684,1982-08-17,-1.1706175007316408,2.019708450685091
685,1982-08-18,5.922416345869119,2.177849777347079
686,1982-08-19,-0.30752026838131163,2.1740334285250427
687,1982-08-20,8.384744812114397,2.4628383067214457
688,1982-08-23,2.0698576972833167,2.4715094966154667
689,1982-08-24,3.34600760456274,2.4916479512717937
690,1982-08-25,-1.643365219524162,2.488918991164351
691,1982-08-26,3.9900249376558565,2.537015156939932
692,1982-08-27,0.23980815347721676,2.4978008369207734
693,1982-08-30,-3.7799043062200943,2.573114268112746
694,1982-08-31,2.3122824465440006,2.502764834514173
695,1982-09-01,-1.5309842041312252,2.508924186229899
696,1982-09-02,1.1105626850937744,2.5083598818844837
697,1982-09-03,11.056870881132538,2.904564977808618
698,1982-09-07,5.714285714285716,2.9655386407368765
699,1982-09-08,-4.781704781704778,3.0677301342976073
700,1982-09-09,1.7467248908296984,3.067835949509422
701,1982-09-10,-2.7896995708154515,3.098422385328568
702,1982-09-13,-3.0905077262693204,3.116331585341277
703,1982-09-14,3.4624145785876914,3.139975926080659
704,1982-09-15,-2.421840598855129,3.1674491795198225
705,1982-09-16,1.1958483754512583,3.1528276829245265
706,1982-09-17,-1.5607580824972156,3.1636786021780914
707,1982-09-20,-3.918459796149498,3.1757126037587606
708,1982-09-21,0.542197076850548,3.1266662227502118
709,1982-09-22,4.032825322391553,3.1505278729619213
710,1982-09-23,-1.7804823078656715,3.166579060824521
711,1982-09-24,-1.1014226709499808,3.1700515328470806
712,1982-09-27,-4.0139211136891015,3.227350816479357
